strike_id,country,date_str,president,location,coords_raw,latitude,longitude,total_deaths_min,total_deaths_max,civilian_deaths_min,civilian_deaths_max,children_deaths,injured_min,injured_max,total_deaths,civilian_deaths,civilians_uncertain,date,year,month,civilians_forced
AFG552,Afghanistan,09-11-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-11-09,2018,11,False
AFG553,Afghanistan,09-11-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-09,2018,11,False
AFG554,Afghanistan,09-12-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-12-09,2018,12,False
AFG555,Afghanistan,09-12-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-12-09,2018,12,False
AFG556,Afghanistan,09-12-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-12-09,2018,12,False
AFG557,Afghanistan,09-12-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2018-12-09,2018,12,False
AFG558,Afghanistan,09-12-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-12-09,2018,12,False
AFG559,Afghanistan,09-12-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-12-09,2018,12,False
AFG649,Afghanistan,10-01-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-01-10,2018,1,False
AFG650,Afghanistan,10-01-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-01-10,2018,1,False
AFG651,Afghanistan,10-01-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-01-10,2018,1,False
AFG652,Afghanistan,10-01-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-01-10,2018,1,False
AFG653,Afghanistan,10-01-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-01-10,2018,1,False
AFG654,Afghanistan,10-02-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-02-10,2018,2,False
AFG655,Afghanistan,10-02-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-02-10,2018,2,False
AFG656,Afghanistan,10-02-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-02-10,2018,2,False
AFG657,Afghanistan,10-02-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-02-10,2018,2,False
AFG658,Afghanistan,10-03-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-03-10,2018,3,False
AFG659,Afghanistan,10-03-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-03-10,2018,3,False
AFG660,Afghanistan,10-03-2018,Trump,"Jawzjan, Afghanistan","36.896969,65.665856",36.896969,65.665856,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-03-10,2018,3,False
AFG661,Afghanistan,10-03-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-03-10,2018,3,False
AFG662,Afghanistan,10-03-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-03-10,2018,3,False
AFG663,Afghanistan,10-03-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-03-10,2018,3,False
AFG664,Afghanistan,10-03-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-03-10,2018,3,False
AFG665,Afghanistan,10-03-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-03-10,2018,3,False
AFG666,Afghanistan,10-03-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-03-10,2018,3,False
AFG667,Afghanistan,10-04-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-04-10,2018,4,False
AFG668,Afghanistan,10-04-2018,Trump,"Herat, Afghanistan","34.352865,62.204028",34.352865,62.204028,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-04-10,2018,4,False
AFG669,Afghanistan,10-04-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-04-10,2018,4,False
AFG670,Afghanistan,10-04-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-04-10,2018,4,False
AFG671,Afghanistan,10-05-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1.0,1.0,0.0,30.0,0,0,0,1.0,1.0,False,2018-05-10,2018,5,True
AFG672,Afghanistan,10-05-2018,Trump,"Badghis, Afghanistan","35.167133,63.769538",35.167133,63.769538,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-05-10,2018,5,False
AFG674,Afghanistan,10-05-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-05-10,2018,5,False
AFG675,Afghanistan,10-05-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-05-10,2018,5,False
AFG676,Afghanistan,10-05-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-05-10,2018,5,False
AFG677,Afghanistan,10-05-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-05-10,2018,5,False
AFG678,Afghanistan,10-05-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-05-10,2018,5,False
AFG679,Afghanistan,10-06-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-06-10,2018,6,False
AFG680,Afghanistan,10-06-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG681,Afghanistan,10-06-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-06-10,2018,6,False
AFG682,Afghanistan,10-06-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG683,Afghanistan,10-06-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-06-10,2018,6,False
AFG684,Afghanistan,10-06-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG685,Afghanistan,10-06-2018,Trump,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG686,Afghanistan,10-06-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG687,Afghanistan,10-06-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-10,2018,6,False
AFG688,Afghanistan,10-07-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-07-10,2018,7,False
AFG689,Afghanistan,10-07-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-07-10,2018,7,False
AFG690,Afghanistan,10-07-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-07-10,2018,7,False
AFG691,Afghanistan,10-07-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-07-10,2018,7,False
AFG692,Afghanistan,10-07-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-07-10,2018,7,False
AFG693,Afghanistan,10-07-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-07-10,2018,7,False
AFG694,Afghanistan,10-08-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-08-10,2018,8,False
AFG695,Afghanistan,10-08-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-08-10,2018,8,False
AFG696,Afghanistan,10-08-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-08-10,2018,8,False
AFG697,Afghanistan,10-08-2018,Trump,"Zabul, Afghanistan","32.191878,67.189448",32.191878,67.189448,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-08-10,2018,8,False
AFG698,Afghanistan,10-09-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-09-10,2018,9,False
AFG699,Afghanistan,10-09-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-09-10,2018,9,False
AFG700,Afghanistan,10-09-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-09-10,2018,9,False
AFG701,Afghanistan,10-09-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-09-10,2018,9,False
AFG702,Afghanistan,10-09-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-09-10,2018,9,False
AFG703,Afghanistan,10-10-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,4.0,4.0,0.0,17.0,0,0,0,4.0,4.0,False,2018-10-10,2018,10,True
AFG704,Afghanistan,10-10-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-10-10,2018,10,False
AFG705,Afghanistan,10-10-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-10-10,2018,10,False
AFG706,Afghanistan,10-10-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-10-10,2018,10,False
AFG707,Afghanistan,10-10-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-10-10,2018,10,False
AFG708,Afghanistan,10-10-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2018-10-10,2018,10,False
AFG709,Afghanistan,10-10-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-10-10,2018,10,False
AFG710,Afghanistan,10-11-2018,Trump,"Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-10,2018,11,False
AFG711,Afghanistan,10-11-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-11-10,2018,11,False
AFG712,Afghanistan,10-11-2018,Trump,"Jawzjan, Afghanistan","36.896969,65.665856",36.896969,65.665856,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-10,2018,11,False
AFG713,Afghanistan,10-11-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-11-10,2018,11,False
AFG714,Afghanistan,10-11-2018,Trump,"Parwan, Afghanistan","34.963097,68.810884",34.963097,68.810884,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-11-10,2018,11,False
AFG715,Afghanistan,10-11-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-10,2018,11,False
AFG716,Afghanistan,10-11-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-10,2018,11,False
AFG717,Afghanistan,10-12-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-12-10,2018,12,False
AFG718,Afghanistan,10-12-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-12-10,2018,12,False
AFG719,Afghanistan,10-12-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-12-10,2018,12,False
AFG720,Afghanistan,10-12-2018,Trump,"Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-12-10,2018,12,False
AFG721,Afghanistan,10-12-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-12-10,2018,12,False
AFG722,Afghanistan,10-12-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,9.0,9.0,0.0,0.0,0,0,0,9.0,0.0,False,2018-12-10,2018,12,False
AFG723,Afghanistan,10-12-2018,Trump,"Parwan, Afghanistan","34.963097,68.810884",34.963097,68.810884,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-12-10,2018,12,False
AFG824,Afghanistan,11-09-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1.0,1.0,7.0,7.0,0,0,0,1.0,1.0,False,2018-09-11,2018,9,True
B10,Pakistan,11-02-2007,Bush,"Danda Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,5.0,10.0,0.0,0.0,0,0,6,10.0,0.0,False,2007-02-11,2007,2,False
B11,Pakistan,12-03-2007,Bush,"Jani Khel, Bannu Frontier Region, Pakistan","32.800938,70.508644",32.800938,70.508644,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,False,2007-03-12,2007,3,False
B18,Pakistan,08-12-2008,Bush,"Bhaggar, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,12.0,25.0,0.0,5.0,0,0,0,25.0,5.0,False,2008-12-08,2008,12,False
B2,Pakistan,05-08-2005,Bush,"Toorikhel, North Waziristan, Pakistan","32.846798,70.331605",32.846798,70.331605,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2005-08-05,2005,8,False
B23,Pakistan,09-02-2008,Bush,"North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,0.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2008-02-09,2008,2,False
B24,Pakistan,09-04-2008,Bush,"Mohammad Khel, North Waziristan, Pakistan","32.957056,69.885054",32.957056,69.885054,5.0,7.0,0.0,0.0,0,0,3,7.0,0.0,False,2008-04-09,2008,4,False
B25,Pakistan,09-05-2008,Bush,"Gurwak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,5.0,12.0,5.0,7.0,3,4,0,12.0,7.0,False,2008-05-09,2008,5,False
B26,Pakistan,09-08-2008,Bush,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,17.0,23.0,11.0,20.0,5,8,14,23.0,20.0,False,2008-08-09,2008,8,False
B27,Pakistan,09-12-2008,Bush,"Tol Khel, North Waziristan, Pakistan","33.044885,70.080086",33.044885,70.080086,12.0,15.0,3.0,5.0,2,2,14,15.0,5.0,False,2008-12-09,2008,12,False
B3,Pakistan,11-05-2005,Bush,"Mosaki, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,8.0,8.0,3.0,8.0,2,3,1,8.0,8.0,False,2005-05-11,2005,5,False
B30,Pakistan,10-03-2008,Bush,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,3.0,3.0,3.0,3.0,1,1,5,3.0,3.0,False,2008-03-10,2008,3,False
B31,Pakistan,10-03-2008,Bush,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,17.0,21.0,7.0,14.0,3,3,0,21.0,14.0,False,2008-03-10,2008,3,False
B32,Pakistan,10-09-2008,Bush,"Tati, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,5.0,9.0,1.0,9.0,1,4,2,9.0,9.0,False,2008-09-10,2008,9,False
B33,Pakistan,10-11-2008,Bush,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,4.0,5.0,0.0,0.0,0,0,2,5.0,0.0,False,2008-11-10,2008,11,False
B39,Pakistan,11-07-2008,Bush,"Kumsham, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,11.0,16.0,6.0,11.0,0,0,17,16.0,11.0,False,2008-07-11,2008,7,False
B4,Pakistan,12-01-2005,Bush,"Haisori, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,6.0,6.0,2.0,3.0,2,2,0,6.0,3.0,False,2005-01-12,2005,1,False
B45,Pakistan,12-05-2008,Bush,"Kateera, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2008-05-12,2008,5,False
B46,Pakistan,12-11-2008,Bush,"Azam Warsak, South Waziristan, Pakistan","32.290733,69.428547",32.290733,69.428547,6.0,7.0,0.0,7.0,0,0,0,7.0,7.0,False,2008-11-12,2008,11,False
B50,Pakistan,01-01-2009,Bush,"Kari Kot, South Waziristan, Pakistan","32.270651,69.554179",32.270651,69.554179,3.0,5.0,0.0,0.0,0,0,1,5.0,0.0,False,2009-01-01,2009,1,False
B51,Pakistan,01-02-2009,Bush,"Madin Village, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,3.0,4.0,0.0,0.0,0,0,3,4.0,0.0,False,2009-02-01,2009,2,False
Ob10,Pakistan,04-01-2009,Obama,"Khadezai, Orakzai Agency, Pakistan","33.640688,70.775759",33.640688,70.775759,10.0,14.0,5.0,5.0,3,3,4,14.0,5.0,False,2009-01-04,2009,1,False
Ob11,Pakistan,04-04-2009,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,13.0,15.0,8.0,13.0,3,5,1,15.0,13.0,False,2009-04-04,2009,4,False
Ob114,Pakistan,09-03-2010,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,6.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2010-03-09,2010,3,False
Ob115,Pakistan,09-03-2010,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,2.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2010-03-09,2010,3,False
Ob116,Pakistan,09-04-2010,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,7.0,8.0,0.0,0.0,0,0,12,8.0,0.0,False,2010-04-09,2010,4,False
Ob117,Pakistan,09-06-2010,Obama,"Khar Qamar, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3.0,6.0,0.0,0.0,0,0,1,6.0,0.0,False,2010-06-09,2010,6,False
Ob118,Pakistan,09-08-2010,Obama,"Danda Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,5.0,10.0,4.0,4.0,4,4,2,10.0,4.0,False,2010-08-09,2010,8,False
Ob119,Pakistan,09-08-2010,Obama,"Ambar Shaga, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3.0,4.0,0.0,4.0,0,0,1,4.0,4.0,False,2010-08-09,2010,8,False
Ob12,Pakistan,04-08-2009,Obama,"Ganki Khel, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,3.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2009-08-04,2009,8,False
Ob120,Pakistan,09-08-2010,Obama,"Danda Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,10.0,10.0,0.0,0.0,0,0,2,10.0,0.0,False,2010-08-09,2010,8,False
Ob121,Pakistan,09-09-2010,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,3.0,6.0,0.0,0.0,0,0,3,6.0,0.0,False,2010-09-09,2010,9,False
Ob122,Pakistan,09-12-2010,Obama,"Newey Adda, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,5.0,7.0,0.0,0.0,0,0,2,7.0,0.0,False,2010-12-09,2010,12,False
Ob137,Pakistan,10-02-2010,Obama,"Asar Village, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,8.0,10.0,0.0,0.0,0,0,2,10.0,0.0,False,2010-02-10,2010,2,False
Ob138,Pakistan,10-02-2010,Obama,"Inzarkas, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,7.0,14.0,0.0,0.0,0,0,2,14.0,0.0,False,2010-02-10,2010,2,False
Ob139,Pakistan,10-04-2010,Obama,"Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,5.0,9.0,0.0,3.0,0,0,2,9.0,3.0,False,2010-04-10,2010,4,False
Ob140,Pakistan,10-06-2010,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,5.0,11.0,0.0,0.0,0,0,4,11.0,0.0,False,2010-06-10,2010,6,False
Ob141,Pakistan,10-06-2010,Obama,"Hurmuz, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3.0,5.0,0.0,0.0,0,0,3,5.0,0.0,False,2010-06-10,2010,6,False
Ob142,Pakistan,10-07-2010,Obama,"Khaisoori, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2010-07-10,2010,7,False
Ob143,Pakistan,10-08-2010,Obama,"Mohammad Khel, North Waziristan, Pakistan","32.957056,69.885054",32.957056,69.885054,4.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2010-08-10,2010,8,False
Ob144,Pakistan,10-08-2010,Obama,"Char Khel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,5.0,8.0,0.0,4.0,0,0,0,8.0,4.0,False,2010-08-10,2010,8,False
Ob145,Pakistan,10-10-2010,Obama,"Shiva, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,9.0,0.0,0.0,0,0,3,9.0,0.0,False,2010-10-10,2010,10,False
Ob15,Pakistan,05-09-2009,Obama,"Tabbi Langhar Khel, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,6.0,25.0,0.0,4.0,0,0,7,25.0,4.0,False,2009-09-05,2009,9,False
Ob153,Pakistan,11-01-2010,Obama,"Haider Khel, North Waziristan, Pakistan","32.944834,70.301845",32.944834,70.301845,5.0,6.0,0.0,0.0,0,0,2,6.0,0.0,False,2010-01-11,2010,1,False
Ob154,Pakistan,11-03-2010,Obama,"Qutab Khel, North Waziristan, Pakistan","32.968480,70.059245",32.96848,70.059245,4.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2010-03-11,2010,3,False
Ob155,Pakistan,11-03-2010,Obama,"Khaso Khel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2010-03-11,2010,3,False
Ob156,Pakistan,11-03-2010,Obama,"Pai Khel, North Waziristan, Pakistan","32.971734,69.839638",32.971734,69.839638,4.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2010-03-11,2010,3,False
Ob157,Pakistan,11-07-2010,Obama,"Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,8.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2010-07-11,2010,7,False
Ob158,Pakistan,11-07-2010,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,3.0,6.0,0.0,0.0,0,0,1,6.0,0.0,False,2010-07-11,2010,7,False
Ob159,Pakistan,11-11-2010,Obama,"Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,5.0,8.0,0.0,0.0,0,0,5,8.0,0.0,False,2010-11-11,2010,11,False
